player_id,full_name,first_name,last_name,season,shot_zone_basic,shot_zone_area,fga,fgm,fg_pct,league_fga,league_fgm,league_fg_pct,pct_diff
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2021-22,Mid-Range,Right Side Center(RC),14,4,0.2857,662,277,0.4184,-0.1327
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2021-22,Mid-Range,Right Side(R),28,12,0.4286,1244,553,0.4445,-0.0159
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2021-22,Restricted Area,Center(C),315,195,0.619,7951,5372,0.6756,-0.0566
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2021-22,Right Corner 3,Right Side(R),11,5,0.4545,937,380,0.4055,0.049
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Above the Break 3,Center(C),31,12,0.3871,2478,863,0.3483,0.0388
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Above the Break 3,Left Side Center(LC),84,28,0.3333,3403,1285,0.3776,-0.0443
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Above the Break 3,Right Side Center(RC),35,14,0.4,3418,1282,0.3751,0.0249
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Backcourt,Back Court(BC),1,0,0.0,67,2,0.0299,-0.0299
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,In The Paint (Non-RA),Center(C),391,187,0.4783,6180,2799,0.4529,0.0254
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,In The Paint (Non-RA),Left Side(L),27,13,0.4815,420,203,0.4833,-0.0018
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,In The Paint (Non-RA),Right Side(R),49,25,0.5102,466,222,0.4764,0.0338
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Left Corner 3,Left Side(L),10,3,0.3,1041,434,0.4169,-0.1169
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Mid-Range,Center(C),49,21,0.4286,1100,486,0.4418,-0.0132
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Mid-Range,Left Side Center(LC),47,18,0.383,723,292,0.4039,-0.0209
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Mid-Range,Left Side(L),77,34,0.4416,1305,551,0.4222,0.0194
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Mid-Range,Right Side Center(RC),27,11,0.4074,814,388,0.4767,-0.0693
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Mid-Range,Right Side(R),47,20,0.4255,1287,585,0.4545,-0.029
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Restricted Area,Center(C),499,317,0.6353,9615,6601,0.6865,-0.0512
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2022-23,Right Corner 3,Right Side(R),7,1,0.1429,991,399,0.4026,-0.2597
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Above the Break 3,Center(C),63,26,0.4127,3110,1144,0.3678,0.0449
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Above the Break 3,Left Side Center(LC),108,33,0.3056,4149,1558,0.3755,-0.0699
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Above the Break 3,Right Side Center(RC),81,27,0.3333,3883,1445,0.3721,-0.0388
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,In The Paint (Non-RA),Center(C),347,175,0.5043,6614,3028,0.4578,0.0465
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,In The Paint (Non-RA),Left Side(L),46,26,0.5652,508,239,0.4705,0.0947
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,In The Paint (Non-RA),Right Side(R),38,22,0.5789,507,225,0.4438,0.1351
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Left Corner 3,Left Side(L),13,8,0.6154,1020,403,0.3951,0.2203
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Mid-Range,Center(C),62,24,0.3871,1403,647,0.4612,-0.0741
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Mid-Range,Left Side Center(LC),45,23,0.5111,861,380,0.4413,0.0698
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Mid-Range,Left Side(L),97,57,0.5876,1539,668,0.434,0.1536
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Mid-Range,Right Side Center(RC),34,16,0.4706,935,389,0.416,0.0546
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Mid-Range,Right Side(R),98,46,0.4694,1524,649,0.4259,0.0435
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Restricted Area,Center(C),451,312,0.6918,10307,7128,0.6916,0.0002
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,2023-24,Right Corner 3,Right Side(R),4,1,0.25,957,403,0.4211,-0.1711
201939,Stephen Curry,Stephen,Curry,2021-22,Above the Break 3,Center(C),193,67,0.3472,2263,800,0.3535,-0.0063
201939,Stephen Curry,Stephen,Curry,2021-22,Above the Break 3,Left Side Center(LC),244,104,0.4262,3059,1095,0.358,0.0682
201939,Stephen Curry,Stephen,Curry,2021-22,Above the Break 3,Right Side Center(RC),231,90,0.3896,2983,1082,0.3627,0.0269
201939,Stephen Curry,Stephen,Curry,2021-22,Backcourt,Back Court(BC),5,0,0.0,49,1,0.0204,-0.0204
201939,Stephen Curry,Stephen,Curry,2021-22,In The Paint (Non-RA),Center(C),115,54,0.4696,5208,2296,0.4409,0.0287
201939,Stephen Curry,Stephen,Curry,2021-22,In The Paint (Non-RA),Left Side(L),11,5,0.4545,379,185,0.4881,-0.0336
201939,Stephen Curry,Stephen,Curry,2021-22,In The Paint (Non-RA),Right Side(R),11,8,0.7273,384,151,0.3932,0.3341
201939,Stephen Curry,Stephen,Curry,2021-22,Left Corner 3,Left Side(L),39,13,0.3333,979,384,0.3922,-0.0589
201939,Stephen Curry,Stephen,Curry,2021-22,Mid-Range,Center(C),33,17,0.5152,1048,479,0.4571,0.0581
201939,Stephen Curry,Stephen,Curry,2021-22,Mid-Range,Left Side Center(LC),26,11,0.4231,621,253,0.4074,0.0157
201939,Stephen Curry,Stephen,Curry,2021-22,Mid-Range,Left Side(L),28,9,0.3214,1331,531,0.3989,-0.0775
201939,Stephen Curry,Stephen,Curry,2021-22,Mid-Range,Right Side Center(RC),20,7,0.35,662,277,0.4184,-0.0684
201939,Stephen Curry,Stephen,Curry,2021-22,Mid-Range,Right Side(R),27,15,0.5556,1244,553,0.4445,0.1111
201939,Stephen Curry,Stephen,Curry,2021-22,Restricted Area,Center(C),204,124,0.6078,7951,5372,0.6756,-0.0678
201939,Stephen Curry,Stephen,Curry,2021-22,Right Corner 3,Right Side(R),37,11,0.2973,937,380,0.4055,-0.1082
201939,Stephen Curry,Stephen,Curry,2022-23,Above the Break 3,Center(C),165,62,0.3758,2478,863,0.3483,0.0275
201939,Stephen Curry,Stephen,Curry,2022-23,Above the Break 3,Left Side Center(LC),189,82,0.4339,3403,1285,0.3776,0.0563
201939,Stephen Curry,Stephen,Curry,2022-23,Above the Break 3,Right Side Center(RC),210,89,0.4238,3418,1282,0.3751,0.0487
201939,Stephen Curry,Stephen,Curry,2022-23,Backcourt,Back Court(BC),9,1,0.1111,67,2,0.0299,0.0812
201939,Stephen Curry,Stephen,Curry,2022-23,In The Paint (Non-RA),Center(C),176,91,0.517,6180,2799,0.4529,0.0641
201939,Stephen Curry,Stephen,Curry,2022-23,In The Paint (Non-RA),Left Side(L),1,1,1.0,420,203,0.4833,0.5167
201939,Stephen Curry,Stephen,Curry,2022-23,In The Paint (Non-RA),Right Side(R),12,5,0.4167,466,222,0.4764,-0.0597
201939,Stephen Curry,Stephen,Curry,2022-23,Left Corner 3,Left Side(L),38,22,0.5789,1041,434,0.4169,0.162
201939,Stephen Curry,Stephen,Curry,2022-23,Mid-Range,Center(C),31,12,0.3871,1100,486,0.4418,-0.0547
201939,Stephen Curry,Stephen,Curry,2022-23,Mid-Range,Left Side Center(LC),18,10,0.5556,723,292,0.4039,0.1517
201939,Stephen Curry,Stephen,Curry,2022-23,Mid-Range,Left Side(L),28,17,0.6071,1305,551,0.4222,0.1849
201939,Stephen Curry,Stephen,Curry,2022-23,Mid-Range,Right Side Center(RC),32,13,0.4062,814,388,0.4767,-0.0705
201939,Stephen Curry,Stephen,Curry,2022-23,Mid-Range,Right Side(R),27,13,0.4815,1287,585,0.4545,0.027
201939,Stephen Curry,Stephen,Curry,2022-23,Restricted Area,Center(C),170,124,0.7294,9615,6601,0.6865,0.0429
201939,Stephen Curry,Stephen,Curry,2022-23,Right Corner 3,Right Side(R),27,17,0.6296,991,399,0.4026,0.227
201939,Stephen Curry,Stephen,Curry,2023-24,Above the Break 3,Back Court(BC),1,0,0.0,7,3,0.4286,-0.4286
201939,Stephen Curry,Stephen,Curry,2023-24,Above the Break 3,Center(C),211,80,0.3791,3110,1144,0.3678,0.0113
201939,Stephen Curry,Stephen,Curry,2023-24,Above the Break 3,Left Side Center(LC),294,112,0.381,4149,1558,0.3755,0.0055
201939,Stephen Curry,Stephen,Curry,2023-24,Above the Break 3,Right Side Center(RC),290,123,0.4241,3883,1445,0.3721,0.052
201939,Stephen Curry,Stephen,Curry,2023-24,Backcourt,Back Court(BC),2,0,0.0,56,1,0.0179,-0.0179
201939,Stephen Curry,Stephen,Curry,2023-24,In The Paint (Non-RA),Center(C),197,103,0.5228,6614,3028,0.4578,0.065
201939,Stephen Curry,Stephen,Curry,2023-24,In The Paint (Non-RA),Left Side(L),8,4,0.5,508,239,0.4705,0.0295
201939,Stephen Curry,Stephen,Curry,2023-24,In The Paint (Non-RA),Right Side(R),12,2,0.1667,507,225,0.4438,-0.2771
201939,Stephen Curry,Stephen,Curry,2023-24,Left Corner 3,Left Side(L),42,22,0.5238,1020,403,0.3951,0.1287
201939,Stephen Curry,Stephen,Curry,2023-24,Mid-Range,Center(C),41,21,0.5122,1403,647,0.4612,0.051
201939,Stephen Curry,Stephen,Curry,2023-24,Mid-Range,Left Side Center(LC),30,11,0.3667,861,380,0.4413,-0.0746
201939,Stephen Curry,Stephen,Curry,2023-24,Mid-Range,Left Side(L),41,14,0.3415,1539,668,0.434,-0.0925
201939,Stephen Curry,Stephen,Curry,2023-24,Mid-Range,Right Side Center(RC),34,10,0.2941,935,389,0.416,-0.1219
201939,Stephen Curry,Stephen,Curry,2023-24,Mid-Range,Right Side(R),37,20,0.5405,1524,649,0.4259,0.1146
201939,Stephen Curry,Stephen,Curry,2023-24,Restricted Area,Center(C),169,108,0.6391,10307,7128,0.6916,-0.0525
201939,Stephen Curry,Stephen,Curry,2023-24,Right Corner 3,Right Side(R),36,20,0.5556,957,403,0.4211,0.1345
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Above the Break 3,Center(C),83,36,0.4337,2263,800,0.3535,0.0802
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Above the Break 3,Left Side Center(LC),98,41,0.4184,3059,1095,0.358,0.0604
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Above the Break 3,Right Side Center(RC),143,59,0.4126,2983,1082,0.3627,0.0499
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Backcourt,Back Court(BC),9,0,0.0,49,1,0.0204,-0.0204
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,In The Paint (Non-RA),Center(C),175,76,0.4343,5208,2296,0.4409,-0.0066
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,In The Paint (Non-RA),Left Side(L),9,6,0.6667,379,185,0.4881,0.1786
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,In The Paint (Non-RA),Right Side(R),20,11,0.55,384,151,0.3932,0.1568
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Left Corner 3,Left Side(L),30,12,0.4,979,384,0.3922,0.0078
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Mid-Range,Center(C),44,22,0.5,1048,479,0.4571,0.0429
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Mid-Range,Left Side Center(LC),16,7,0.4375,621,253,0.4074,0.0301
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Mid-Range,Left Side(L),28,13,0.4643,1331,531,0.3989,0.0654
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Mid-Range,Right Side Center(RC),28,13,0.4643,662,277,0.4184,0.0459
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Mid-Range,Right Side(R),51,25,0.4902,1244,553,0.4445,0.0457
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Restricted Area,Center(C),149,96,0.6443,7951,5372,0.6756,-0.0313
1630169,Tyrese Haliburton,Tyrese,Haliburton,2021-22,Right Corner 3,Right Side(R),26,13,0.5,937,380,0.4055,0.0945
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Above the Break 3,Center(C),96,37,0.3854,2478,863,0.3483,0.0371
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Above the Break 3,Left Side Center(LC),105,51,0.4857,3403,1285,0.3776,0.1081
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Above the Break 3,Right Side Center(RC),154,53,0.3442,3418,1282,0.3751,-0.0309
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Backcourt,Back Court(BC),6,1,0.1667,67,2,0.0299,0.1368
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,In The Paint (Non-RA),Center(C),121,57,0.4711,6180,2799,0.4529,0.0182
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,In The Paint (Non-RA),Left Side(L),5,2,0.4,420,203,0.4833,-0.0833
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,In The Paint (Non-RA),Right Side(R),10,3,0.3,466,222,0.4764,-0.1764
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Left Corner 3,Left Side(L),15,6,0.4,1041,434,0.4169,-0.0169
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Mid-Range,Center(C),14,5,0.3571,1100,486,0.4418,-0.0847
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Mid-Range,Left Side Center(LC),7,4,0.5714,723,292,0.4039,0.1675
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Mid-Range,Left Side(L),12,4,0.3333,1305,551,0.4222,-0.0889
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Mid-Range,Right Side Center(RC),15,11,0.7333,814,388,0.4767,0.2566
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Mid-Range,Right Side(R),32,16,0.5,1287,585,0.4545,0.0455
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Restricted Area,Center(C),223,149,0.6682,9615,6601,0.6865,-0.0183
1630169,Tyrese Haliburton,Tyrese,Haliburton,2022-23,Right Corner 3,Right Side(R),26,13,0.5,991,399,0.4026,0.0974
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Above the Break 3,Back Court(BC),1,0,0.0,7,3,0.4286,-0.4286
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Above the Break 3,Center(C),148,60,0.4054,3110,1144,0.3678,0.0376
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Above the Break 3,Left Side Center(LC),151,51,0.3377,4149,1558,0.3755,-0.0378
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Above the Break 3,Right Side Center(RC),184,69,0.375,3883,1445,0.3721,0.0029
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Backcourt,Back Court(BC),4,0,0.0,56,1,0.0179,-0.0179
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,In The Paint (Non-RA),Center(C),146,76,0.5205,6614,3028,0.4578,0.0627
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,In The Paint (Non-RA),Left Side(L),5,2,0.4,508,239,0.4705,-0.0705
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,In The Paint (Non-RA),Right Side(R),9,6,0.6667,507,225,0.4438,0.2229
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Left Corner 3,Left Side(L),14,4,0.2857,1020,403,0.3951,-0.1094
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Mid-Range,Center(C),21,14,0.6667,1403,647,0.4612,0.2055
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Mid-Range,Left Side Center(LC),7,1,0.1429,861,380,0.4413,-0.2984
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Mid-Range,Left Side(L),27,15,0.5556,1539,668,0.434,0.1216
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Mid-Range,Right Side Center(RC),43,23,0.5349,935,389,0.416,0.1189
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Mid-Range,Right Side(R),50,28,0.56,1524,649,0.4259,0.1341
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Restricted Area,Center(C),205,140,0.6829,10307,7128,0.6916,-0.0087
1630169,Tyrese Haliburton,Tyrese,Haliburton,2023-24,Right Corner 3,Right Side(R),33,11,0.3333,957,403,0.4211,-0.0878
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Above the Break 3,Center(C),62,23,0.371,2263,800,0.3535,0.0175
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Above the Break 3,Left Side Center(LC),80,32,0.4,3059,1095,0.358,0.042
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Above the Break 3,Right Side Center(RC),103,42,0.4078,2983,1082,0.3627,0.0451
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Backcourt,Back Court(BC),2,0,0.0,49,1,0.0204,-0.0204
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,In The Paint (Non-RA),Center(C),195,84,0.4308,5208,2296,0.4409,-0.0101
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,In The Paint (Non-RA),Left Side(L),5,2,0.4,379,185,0.4881,-0.0881
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,In The Paint (Non-RA),Right Side(R),16,6,0.375,384,151,0.3932,-0.0182
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Left Corner 3,Left Side(L),19,11,0.5789,979,384,0.3922,0.1867
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Mid-Range,Center(C),23,11,0.4783,1048,479,0.4571,0.0212
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Mid-Range,Left Side Center(LC),13,5,0.3846,621,253,0.4074,-0.0228
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Mid-Range,Left Side(L),30,14,0.4667,1331,531,0.3989,0.0678
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Mid-Range,Right Side Center(RC),25,12,0.48,662,277,0.4184,0.0616
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Mid-Range,Right Side(R),72,25,0.3472,1244,553,0.4445,-0.0973
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Restricted Area,Center(C),310,193,0.6226,7951,5372,0.6756,-0.053
1630178,Tyrese Maxey,Tyrese,Maxey,2021-22,Right Corner 3,Right Side(R),40,23,0.575,937,380,0.4055,0.1695
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Above the Break 3,Center(C),64,24,0.375,2478,863,0.3483,0.0267
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Above the Break 3,Left Side Center(LC),126,55,0.4365,3403,1285,0.3776,0.0589
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Above the Break 3,Right Side Center(RC),94,39,0.4149,3418,1282,0.3751,0.0398
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Backcourt,Back Court(BC),1,0,0.0,67,2,0.0299,-0.0299
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,In The Paint (Non-RA),Center(C),156,68,0.4359,6180,2799,0.4529,-0.017
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,In The Paint (Non-RA),Left Side(L),5,2,0.4,420,203,0.4833,-0.0833
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,In The Paint (Non-RA),Right Side(R),16,9,0.5625,466,222,0.4764,0.0861
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Left Corner 3,Left Side(L),39,20,0.5128,1041,434,0.4169,0.0959
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Mid-Range,Center(C),24,12,0.5,1100,486,0.4418,0.0582
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Mid-Range,Left Side Center(LC),8,2,0.25,723,292,0.4039,-0.1539
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Mid-Range,Left Side(L),21,6,0.2857,1305,551,0.4222,-0.1365
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Mid-Range,Right Side Center(RC),19,13,0.6842,814,388,0.4767,0.2075
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Mid-Range,Right Side(R),36,15,0.4167,1287,585,0.4545,-0.0378
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Restricted Area,Center(C),259,152,0.5869,9615,6601,0.6865,-0.0996
1630178,Tyrese Maxey,Tyrese,Maxey,2022-23,Right Corner 3,Right Side(R),45,22,0.4889,991,399,0.4026,0.0863
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Above the Break 3,Back Court(BC),1,1,1.0,7,3,0.4286,0.5714
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Above the Break 3,Center(C),160,53,0.3312,3110,1144,0.3678,-0.0366
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Above the Break 3,Left Side Center(LC),192,67,0.349,4149,1558,0.3755,-0.0265
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Above the Break 3,Right Side Center(RC),168,66,0.3929,3883,1445,0.3721,0.0208
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Backcourt,Back Court(BC),3,0,0.0,56,1,0.0179,-0.0179
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,In The Paint (Non-RA),Center(C),256,105,0.4102,6614,3028,0.4578,-0.0476
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,In The Paint (Non-RA),Left Side(L),9,0,0.0,508,239,0.4705,-0.4705
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,In The Paint (Non-RA),Right Side(R),45,20,0.4444,507,225,0.4438,0.0006
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Left Corner 3,Left Side(L),24,13,0.5417,1020,403,0.3951,0.1466
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Mid-Range,Center(C),37,12,0.3243,1403,647,0.4612,-0.1369
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Mid-Range,Left Side Center(LC),12,3,0.25,861,380,0.4413,-0.1913
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Mid-Range,Left Side(L),17,4,0.2353,1539,668,0.434,-0.1987
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Mid-Range,Right Side Center(RC),28,11,0.3929,935,389,0.416,-0.0231
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Mid-Range,Right Side(R),54,22,0.4074,1524,649,0.4259,-0.0185
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Restricted Area,Center(C),392,249,0.6352,10307,7128,0.6916,-0.0564
1630178,Tyrese Maxey,Tyrese,Maxey,2023-24,Right Corner 3,Right Side(R),21,12,0.5714,957,403,0.4211,0.1503
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Above the Break 3,Center(C),129,40,0.3101,3110,1144,0.3678,-0.0577
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Above the Break 3,Left Side Center(LC),134,43,0.3209,4149,1558,0.3755,-0.0546
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Above the Break 3,Right Side Center(RC),108,33,0.3056,3883,1445,0.3721,-0.0665
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Backcourt,Back Court(BC),1,0,0.0,56,1,0.0179,-0.0179
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,In The Paint (Non-RA),Center(C),180,77,0.4278,6614,3028,0.4578,-0.03
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,In The Paint (Non-RA),Left Side(L),13,3,0.2308,508,239,0.4705,-0.2397
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,In The Paint (Non-RA),Right Side(R),13,2,0.1538,507,225,0.4438,-0.29
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Left Corner 3,Left Side(L),11,7,0.6364,1020,403,0.3951,0.2413
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Mid-Range,Center(C),38,16,0.4211,1403,647,0.4612,-0.0401
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Mid-Range,Left Side Center(LC),23,8,0.3478,861,380,0.4413,-0.0935
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Mid-Range,Left Side(L),51,16,0.3137,1539,668,0.434,-0.1203
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Mid-Range,Right Side Center(RC),19,4,0.2105,935,389,0.416,-0.2055
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Mid-Range,Right Side(R),59,20,0.339,1524,649,0.4259,-0.0869
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Restricted Area,Center(C),396,277,0.6995,10307,7128,0.6916,0.0079
1641705,Victor Wembanyama,Victor,Wembanyama,2023-24,Right Corner 3,Right Side(R),11,5,0.4545,957,403,0.4211,0.0334
